ID do hospedeiro;nome do hospedeiro;Cidade;Bairro;Tipo de Imovel;pre�o;minimo de noite;numero de avalia��es;ultima avalia��o;avalia��es por m�s;contagem calculada de listagens de hospede;disponibilidade 365;;
1426080;Jacquelyn;Manhattan;West Village;Private room;115;1;3;21/08/2017;0.12;2;0;;
11878464;Christine;Brooklyn;Prospect Heights;Private room;85;2;11;01/01/2018;0.48;1;0;;
2505262;Jerome;Brooklyn;Clinton Hill;Entire home/apt;83;14;0;;;1;0;;
141011662;Tim;Manhattan;Hell's Kitchen;Entire home/apt;176;3;0;;;1;0;;
141012246;Ayodeji;Manhattan;Harlem;Private room;100;1;6;08/10/2017;0.25;2;0;;
23909694;Anh;Manhattan;Greenwich Village;Private room;100;2;1;12/08/2017;0.04;2;0;;
99202586;Thelma;Staten Island;Randall Manor;Entire home/apt;135;2;21;26/05/2019;0.88;5;354;;
36565683;Mariano;Manhattan;Upper West Side;Entire home/apt;150;6;4;23/03/2019;0.17;1;64;;
8258751;Merve;Manhattan;SoHo;Entire home/apt;250;5;3;16/08/2017;0.13;1;0;;
140304567;Magnus;Brooklyn;Bay Ridge;Entire home/apt;125;7;1;07/08/2018;0.09;1;3;;
15932734;Komail;Manhattan;East Village;Entire home/apt;160;3;20;18/05/2019;0.89;1;0;;
141025502;Aleksandr;Brooklyn;Sheepshead Bay;Entire home/apt;95;4;13;07/06/2019;0.68;1;111;;
1927824;Helen;Brooklyn;Williamsburg;Entire home/apt;250;4;7;30/05/2019;0.33;1;118;;
19113311;Michael;Manhattan;East Village;Entire home/apt;175;2;3;17/10/2017;0.13;1;0;;
10457196;Richard;Manhattan;Little Italy;Entire home/apt;150;30;6;17/06/2019;0.27;11;65;;
19863077;Michael;Manhattan;East Village;Entire home/apt;192;1;0;;;1;0;;
141031544;Susana;Queens;Ditmars Steinway;Private room;69;7;0;;;1;0;;
81937;Tamar;Brooklyn;Bedford-Stuyvesant;Entire home/apt;110;14;1;15/08/2017;0.04;1;18;;
112774776;Anne;Brooklyn;Bedford-Stuyvesant;Entire home/apt;92;4;3;12/08/2018;0.13;1;0;;
3300910;William;Brooklyn;Bedford-Stuyvesant;Entire home/apt;95;3;29;29/06/2019;1.22;1;13;;
43105586;Gian Marco;Manhattan;Hell's Kitchen;Entire home/apt;280;3;9;21/03/2019;0.39;1;84;;
6955481;Chloe;Brooklyn;Williamsburg;Entire home/apt;275;3;2;06/08/2017;0.08;2;0;;
48081884;Laura;Brooklyn;Williamsburg;Private room;60;3;2;14/08/2017;0.08;2;0;;
6862083;Mischa;Manhattan;Two Bridges;Private room;110;3;1;28/09/2018;0.11;1;350;;
31856573;Micheal;Manhattan;Harlem;Private room;80;6;0;;;1;364;;
141052003;Nicole;Queens;Jamaica;Private room;65;1;8;26/09/2018;0.42;4;155;;
48972208;Yuri;Manhattan;Hell's Kitchen;Private room;89;1;0;;;1;0;;
6219013;Kate;Manhattan;Nolita;Entire home/apt;200;3;5;23/09/2018;0.38;1;0;;
139357580;Shuly;Queens;Ditmars Steinway;Private room;59;1;100;23/06/2019;4.19;8;342;;
139357580;Shuly;Queens;Ditmars Steinway;Private room;55;1;70;23/06/2019;2.93;8;332;;
139357580;Shuly;Queens;Ditmars Steinway;Private room;60;1;80;23/06/2019;3.35;8;320;;
142053;Jowelle;Manhattan;Hell's Kitchen;Entire home/apt;199;2;59;24/06/2019;2.52;5;266;;
51870709;Max;Brooklyn;Bedford-Stuyvesant;Entire home/apt;120;1;4;28/08/2017;0.17;1;0;;
10642725;Nate;Brooklyn;Bedford-Stuyvesant;Private room;35;2;1;28/09/2017;0.05;1;0;;
129273512;Lisa& Jonathan;Brooklyn;Gowanus;Private room;79;1;81;23/06/2019;3.53;3;353;;
48081884;Laura;Brooklyn;Williamsburg;Private room;65;3;15;27/05/2019;0.65;2;2;;
135840287;Callie;Brooklyn;Crown Heights;Private room;65;1;8;04/04/2018;0.34;1;0;;
53710434;Luisa;Brooklyn;Bushwick;Entire home/apt;85;5;2;21/05/2019;0.32;1;49;;
46708895;Victor;Bronx;Mount Hope;Entire home/apt;250;2;45;25/06/2019;2.18;1;289;;
24041479;Ethan;Manhattan;Upper East Side;Private room;246;1;10;24/10/2018;0.42;1;365;;
120762452;Stanley;Manhattan;Murray Hill;Entire home/apt;150;30;1;17/09/2017;0.05;50;365;;
10391137;Ryan;Brooklyn;Clinton Hill;Entire home/apt;250;3;67;11/06/2019;2.99;1;87;;
137999892;Simranjeet;Staten Island;Concord;Private room;34;4;24;18/05/2019;1.03;7;293;;
71730214;Tatum;Queens;Ridgewood;Entire home/apt;80;4;5;29/08/2018;0.21;1;0;;
137999892;Simranjeet;Staten Island;Concord;Private room;35;4;19;22/06/2019;0.84;7;346;;
26018020;Jimmy;Brooklyn;Bushwick;Private room;75;2;0;;;1;0;;
137999892;Simranjeet;Staten Island;Concord;Private room;33;3;29;09/06/2019;1.30;7;356;;
48146336;Irina;Manhattan;Hell's Kitchen;Entire home/apt;130;30;7;24/06/2019;0.37;20;337;;
4335080;Tiffany;Manhattan;Midtown;Entire home/apt;350;1;1;06/12/2017;0.05;2;365;;
141229116;Daniel;Queens;Bellerose;Private room;60;2;27;05/07/2019;1.14;1;353;;
45399737;Esther;Manhattan;Greenwich Village;Private room;150;2;0;;;1;48;;
92307204;Jesse;Brooklyn;Williamsburg;Private room;65;21;2;22/04/2018;0.09;1;81;;
120762452;Stanley;Manhattan;Murray Hill;Entire home/apt;150;30;0;;;50;365;;
26091462;Tanya;Brooklyn;Bedford-Stuyvesant;Private room;100;1;1;05/11/2017;0.05;2;0;;
137306448;Katie;Manhattan;Upper East Side;Entire home/apt;219;1;29;26/06/2019;2.82;1;338;;
39250457;Lauren;Brooklyn;Williamsburg;Entire home/apt;90;2;4;23/08/2017;0.17;1;0;;
141322867;Peggy;Brooklyn;Flatlands;Private room;46;2;4;12/08/2017;0.17;1;4;;
141324173;Victoria;Manhattan;Financial District;Entire home/apt;200;2;74;24/06/2019;3.13;1;35;;
141194871;Christopher;Brooklyn;Bedford-Stuyvesant;Entire home/apt;160;2;130;29/06/2019;5.60;1;123;;
141335210;Eric;Manhattan;West Village;Entire home/apt;599;1;0;;;1;0;;
2292332;Charlie Manuel;Manhattan;Nolita;Entire home/apt;350;5;5;25/05/2019;0.21;1;54;;
34738874;Elliott;Brooklyn;Crown Heights;Entire home/apt;88;1;2;18/08/2017;0.08;1;0;;
81996236;Zoe;Queens;Ditmars Steinway;Private room;105;1;0;;;1;89;;
5350896;Zaher;Brooklyn;Williamsburg;Entire home/apt;175;3;30;25/06/2019;1.28;1;24;;
16567193;Jacqueline;Brooklyn;Canarsie;Private room;80;5;0;;;1;90;;
37234244;Aishling;Manhattan;Midtown;Entire home/apt;105;10;4;05/01/2019;0.22;1;19;;
48146336;Irina;Manhattan;Hell's Kitchen;Entire home/apt;160;30;4;30/04/2019;0.32;20;339;;
16532782;Derek;Brooklyn;Kensington;Entire home/apt;160;6;0;;;1;0;;
8026588;Anne;Brooklyn;Brooklyn Heights;Entire home/apt;200;3;7;03/09/2018;0.31;1;0;;
141359133;Philip;Brooklyn;Park Slope;Private room;97;2;54;17/06/2019;2.38;1;85;;
62710779;Husain;Manhattan;Upper West Side;Private room;89;4;1;03/08/2017;0.04;1;0;;
136300221;J;Manhattan;West Village;Entire home/apt;225;10;8;03/12/2018;0.52;1;90;;
48146336;Irina;Manhattan;Hell's Kitchen;Entire home/apt;130;30;7;29/06/2019;0.34;20;311;;
59875550;Liana;Brooklyn;Williamsburg;Private room;50;14;1;23/01/2018;0.06;1;0;;
75967547;Kristin;Manhattan;Harlem;Private room;125;1;19;11/11/2018;0.80;2;0;;
16596728;Josh;Brooklyn;Columbia St;Entire home/apt;149;4;9;26/06/2019;0.38;1;74;;
112186372;Kinser;Brooklyn;Bedford-Stuyvesant;Shared room;200;1;1;02/09/2017;0.04;1;179;;
4685815;Marino;Brooklyn;Williamsburg;Private room;60;7;1;20/08/2017;0.04;1;0;;
4109954;Jason;Brooklyn;Greenpoint;Entire home/apt;200;2;11;03/07/2019;0.77;1;0;;
91002349;Analisa;Manhattan;Harlem;Shared room;65;5;0;;;1;0;;
32153139;Michelle;Manhattan;East Harlem;Private room;55;3;2;09/08/2017;0.09;2;0;;
35387196;Kizzie;Brooklyn;Crown Heights;Entire home/apt;78;7;3;27/05/2019;0.17;4;237;;
202362;Liad;Brooklyn;Williamsburg;Entire home/apt;275;5;3;05/12/2017;0.15;1;0;;
2971336;Alain;Brooklyn;Williamsburg;Private room;140;10;5;04/01/2018;0.21;2;0;;
6208391;Robin;Brooklyn;Prospect-Lefferts Gardens;Entire home/apt;214;5;37;29/05/2019;1.57;1;211;;
40008714;Vladimir;Queens;Astoria;Private room;65;1;5;26/02/2019;0.56;1;328;;
15835115;Shelley;Brooklyn;Flatbush;Entire home/apt;75;2;3;11/09/2017;0.13;1;0;;
139357580;Shuly;Queens;Ditmars Steinway;Private room;45;1;72;15/06/2019;3.13;8;296;;
129646758;Sherry  W  X;Brooklyn;East Flatbush;Entire home/apt;95;2;43;01/07/2019;1.97;2;338;;
9864136;Anthony;Manhattan;Harlem;Private room;65;30;0;;;26;188;;
131712054;Edison;Manhattan;Hell's Kitchen;Private room;111;1;136;06/07/2019;5.86;1;51;;
34447878;Elaine;Manhattan;Civic Center;Entire home/apt;210;5;6;22/09/2018;0.26;1;0;;
140821239;Masaki;Manhattan;Upper East Side;Private room;100;2;25;02/05/2018;1.09;1;0;;
1772509;Jane;Brooklyn;Red Hook;Entire home/apt;145;1;11;25/05/2019;0.49;2;333;;
18604887;Bree;Brooklyn;Bushwick;Entire home/apt;50;15;3;24/11/2017;0.13;1;7;;
30849492;Margaret;Manhattan;Gramercy;Entire home/apt;280;3;0;;;1;0;;
2073124;Chris;Brooklyn;Fort Greene;Entire home/apt;136;2;2;28/08/2017;0.09;1;0;;
93355703;Katherine;Brooklyn;Brooklyn Heights;Entire home/apt;585;3;10;18/02/2019;0.42;1;225;;
141540856;Dan;Queens;Astoria;Entire home/apt;200;2;1;24/11/2017;0.05;1;0;;
2036797;Catinca;Brooklyn;Williamsburg;Entire home/apt;180;3;20;08/05/2019;0.91;1;0;;
105878573;Tonisha;Brooklyn;East New York;Private room;40;1;56;23/06/2019;2.37;5;37;;
105878573;Tonisha;Brooklyn;East New York;Private room;40;1;104;22/06/2019;4.53;5;36;;
141544900;Cathy;Brooklyn;East Flatbush;Entire home/apt;56;1;82;12/05/2019;3.64;1;22;;
45752004;Rebecca;Manhattan;Upper East Side;Entire home/apt;795;2;9;02/07/2019;0.42;1;268;;
141557712;Isa;Queens;Astoria;Entire home/apt;135;2;19;01/07/2019;0.81;1;310;;
8977208;Rachel;Manhattan;East Village;Entire home/apt;130;30;0;;;1;186;;
12652679;Madhu;Queens;Astoria;Entire home/apt;80;2;13;23/05/2019;0.56;1;0;;
33106693;Elena;Manhattan;Harlem;Private room;110;3;0;;;3;64;;
16549535;Sanjay;Manhattan;Lower East Side;Entire home/apt;50;1;6;28/09/2018;0.28;1;0;;
184913;John;Brooklyn;Gowanus;Entire home/apt;298;3;3;27/05/2019;0.36;1;192;;
38592785;Caitlyn;Manhattan;Washington Heights;Private room;55;2;15;06/07/2019;0.76;1;0;;
6393112;Katie;Manhattan;Chelsea;Private room;110;2;0;;;1;0;;
71841088;Pristine Posh;Brooklyn;Bedford-Stuyvesant;Entire home/apt;145;2;0;;;1;0;;
27186594;Glenna;Manhattan;Financial District;Private room;87;2;10;05/05/2019;0.43;1;0;;
14833285;Anna;Brooklyn;Sheepshead Bay;Entire home/apt;100;3;23;11/11/2018;0.99;1;2;;
10787007;Catherine;Manhattan;Gramercy;Entire home/apt;125;1;54;28/11/2018;2.30;1;0;;
1902239;Bojana;Manhattan;Lower East Side;Entire home/apt;115;3;69;23/06/2019;2.92;1;18;;
54769760;Irene;Brooklyn;Williamsburg;Private room;50;5;1;22/06/2019;1;1;11;;
15344412;Abe;Staten Island;New Springville;Private room;43;10;0;;;3;89;;
22129776;Ali;Manhattan;Lower East Side;Entire home/apt;449;1;3;05/05/2019;0.63;3;352;;
141615596;Esteem;Bronx;Parkchester;Shared room;26;1;18;23/04/2019;0.78;2;342;;
1287787;Crystal;Brooklyn;Prospect-Lefferts Gardens;Private room;38;20;0;;;2;7;;
2971336;Alain;Brooklyn;Williamsburg;Private room;110;2;5;01/09/2017;0.21;2;0;;
26172284;Brooke;Brooklyn;Bushwick;Private room;32;5;0;;;1;0;;
141700715;Danielle;Brooklyn;Fort Greene;Entire home/apt;149;5;1;05/08/2017;0.04;1;0;;
138913479;Svetlana;Brooklyn;Sheepshead Bay;Entire home/apt;130;2;41;06/07/2019;1.77;1;142;;
135845936;Claire;Queens;Ditmars Steinway;Private room;75;3;2;04/12/2017;0.09;1;0;;
15200154;Casey;Manhattan;West Village;Entire home/apt;350;2;2;13/08/2017;0.09;1;0;;
10995969;Adam;Brooklyn;Fort Greene;Private room;62;2;3;24/08/2017;0.13;1;0;;
19134080;Raschell;Manhattan;East Village;Entire home/apt;110;3;3;04/09/2017;0.13;1;0;;
29568720;Susanne;Manhattan;Washington Heights;Private room;80;1;7;31/10/2017;0.31;1;0;;
132080218;George;Manhattan;Kips Bay;Private room;120;1;14;01/01/2018;0.59;1;0;;
75819473;Cathy;Brooklyn;Crown Heights;Private room;57;1;4;01/09/2017;0.17;1;0;;
10286572;Erik;Manhattan;East Village;Entire home/apt;239;2;13;24/04/2019;0.68;1;3;;
139879568;Alberto;Queens;Long Island City;Private room;84;1;70;29/05/2019;3.12;6;321;;
138515591;Anna Chiara;Manhattan;East Harlem;Private room;44;30;3;26/05/2019;0.19;4;153;;
44194869;Kyle;Manhattan;Harlem;Private room;100;1;62;14/06/2019;2.79;1;58;;
19413375;Victoria;Manhattan;Chelsea;Entire home/apt;500;6;40;19/06/2019;1.70;1;276;;
138515591;Anna Chiara;Manhattan;East Harlem;Private room;46;30;5;30/06/2019;0.26;4;220;;
5962328;Alan;Queens;Flushing;Entire home/apt;140;30;3;11/08/2018;0.14;15;244;;
138515591;Anna Chiara;Manhattan;East Harlem;Private room;41;30;5;04/05/2019;0.24;4;211;;
9864136;Anthony;Brooklyn;Bushwick;Private room;35;2;5;18/09/2018;0.21;26;311;;
75218527;Jonah_Soleil;Brooklyn;Crown Heights;Entire home/apt;114;1;72;19/06/2019;3.02;1;140;;
33527075;Brooke;Queens;Elmhurst;Private room;57;2;103;02/07/2019;4.34;2;3;;
46066063;Mungyu;Brooklyn;Bedford-Stuyvesant;Private room;40;4;13;08/06/2019;0.63;2;188;;
141844749;Garland;Brooklyn;Bedford-Stuyvesant;Private room;60;2;65;18/06/2019;2.78;1;58;;
114867228;Peter And Helen;Manhattan;NoHo;Entire home/apt;137;14;17;18/06/2019;0.83;1;233;;
2491844;Maurizio;Manhattan;East Village;Entire home/apt;150;5;1;16/07/2018;0.08;1;5;;
4077993;Raquel;Brooklyn;Crown Heights;Private room;80;5;7;28/09/2018;0.51;2;2;;
1287787;Crystal;Brooklyn;Prospect-Lefferts Gardens;Private room;33;10;3;11/06/2019;0.13;2;63;;
134762059;Renee;Brooklyn;East Flatbush;Private room;50;1;24;28/10/2018;1.12;2;0;;
14757938;Georgie;Brooklyn;Greenpoint;Private room;65;1;0;;;1;0;;
1780076;Ashleigh;Brooklyn;Crown Heights;Private room;55;2;13;21/10/2017;0.56;2;0;;
116100517;David;Queens;Flushing;Entire home/apt;39;1;2;29/07/2017;0.08;1;0;;
2596096;Aleksandar;Queens;Astoria;Private room;150;2;4;09/03/2019;0.17;1;0;;
141910666;Jennifer;Manhattan;Upper East Side;Entire home/apt;197;4;11;31/05/2019;0.47;1;16;;
131697576;Anisha;Bronx;East Morrisania;Private room;65;2;91;22/06/2019;3.82;4;325;;
15787004;Martial Loft;Brooklyn;Bushwick;Private room;50;3;0;;;5;0;;
102482048;Susy;Brooklyn;Bushwick;Private room;50;2;28;22/04/2019;1.22;4;341;;
16091224;Jesse;Brooklyn;Prospect-Lefferts Gardens;Entire home/apt;130;3;1;20/08/2017;0.04;2;0;;
361155;Alexandra;Brooklyn;Flatbush;Entire home/apt;200;4;17;17/06/2019;0.78;1;95;;
64018594;Daphne;Manhattan;Harlem;Private room;45;3;3;16/08/2017;0.13;2;0;;
27527984;S;Brooklyn;Bushwick;Private room;66;1;2;08/10/2017;0.09;1;0;;
141937671;TamiandIvana;Brooklyn;Crown Heights;Private room;60;2;48;14/06/2019;2.04;1;328;;
74541079;Abraham;Brooklyn;Crown Heights;Entire home/apt;399;4;5;24/03/2019;0.39;9;65;;
34382987;Taylor;Manhattan;East Village;Private room;90;5;0;;;1;0;;
138635224;Josh;Manhattan;Washington Heights;Private room;33;1;0;;;2;0;;
63986235;Drew;Manhattan;Harlem;Private room;75;4;3;17/09/2017;0.13;1;0;;
6137321;Joseph;Manhattan;Hell's Kitchen;Entire home/apt;279;1;130;04/07/2019;5.73;1;174;;
3554481;Jessica;Brooklyn;Bedford-Stuyvesant;Entire home/apt;120;4;0;;;1;0;;
138515591;Anna Chiara;Manhattan;East Harlem;Private room;51;30;2;20/05/2019;0.38;4;262;;
117287;Lara;Manhattan;Hell's Kitchen;Private room;130;2;3;20/05/2018;0.19;3;239;;
18987217;Griffin;Queens;Ridgewood;Entire home/apt;90;4;0;;;1;0;;
28825500;Matt;Brooklyn;Williamsburg;Private room;100;1;0;;;1;0;;
14157435;Sherry;Brooklyn;Flatlands;Private room;47;1;36;05/07/2019;1.52;1;59;;
17591452;Xavier;Brooklyn;Bedford-Stuyvesant;Private room;85;3;14;30/10/2018;0.61;1;0;;
115228513;Aly;Manhattan;Upper West Side;Private room;99;1;90;30/05/2019;3.80;2;331;;
88022215;Daria;Manhattan;Murray Hill;Entire home/apt;120;5;0;;;1;0;;
15787004;Martial Loft;Brooklyn;Bushwick;Private room;60;3;6;19/05/2019;0.48;5;0;;
15617507;Stella;Bronx;Morris Park;Private room;29;1;53;19/01/2019;2.65;3;137;;
54498900;Svetlana;Manhattan;Upper West Side;Entire home/apt;170;7;4;01/01/2018;0.17;1;0;;
43010827;Joshua;Brooklyn;Williamsburg;Private room;45;3;5;24/07/2018;0.21;1;0;;
99380211;Rachel;Manhattan;Inwood;Private room;70;1;1;02/07/2019;1;1;132;;
81140056;Anne-Charlotte;Manhattan;East Village;Entire home/apt;198;7;9;02/01/2019;0.38;1;0;;
17529252;Johnny;Brooklyn;Bushwick;Private room;87;2;1;04/09/2017;0.04;1;0;;
118902541;Evelyn;Manhattan;Harlem;Entire home/apt;80;1;0;;;1;0;;
133926727;Victor;Manhattan;Harlem;Entire home/apt;250;1;21;14/01/2018;0.89;2;0;;
94543144;Sara;Brooklyn;Bedford-Stuyvesant;Entire home/apt;152;2;72;29/06/2019;3.11;1;146;;
45374780;Zal;Manhattan;Little Italy;Private room;95;3;0;;;1;0;;
142118455;Allan;Manhattan;NoHo;Entire home/apt;1795;1;38;21/06/2019;1.65;1;116;;
55939980;Katy;Manhattan;Midtown;Entire home/apt;210;2;4;30/12/2018;0.22;1;0;;
82119233;Jenny;Brooklyn;Bedford-Stuyvesant;Entire home/apt;135;4;68;30/06/2019;2.97;2;247;;
602131;Molly;Brooklyn;Prospect-Lefferts Gardens;Entire home/apt;69;3;11;27/06/2019;0.46;1;7;;
142133001;Garland;Brooklyn;Bedford-Stuyvesant;Private room;55;2;53;23/06/2019;2.31;1;88;;
15520689;Laura;Manhattan;Lower East Side;Entire home/apt;90;26;1;31/08/2017;0.04;1;0;;
142135334;Garland;Brooklyn;Bedford-Stuyvesant;Private room;45;5;38;13/06/2019;2.08;1;79;;
23587319;Wes;Brooklyn;Bedford-Stuyvesant;Entire home/apt;80;2;3;10/11/2017;0.14;1;0;;
32446721;Veronica;Queens;Corona;Shared room;37;1;26;30/06/2019;1.10;6;365;;
5639390;Sai Mun;Manhattan;Harlem;Entire home/apt;130;4;0;;;1;0;;
37318968;V Joe;Queens;Arverne;Entire home/apt;275;2;24;23/06/2019;1.02;1;335;;
32446918;Michele;Brooklyn;Bushwick;Entire home/apt;150;4;32;25/06/2019;1.46;1;92;;
1748382;Kenna;Brooklyn;Bedford-Stuyvesant;Entire home/apt;200;2;39;30/06/2019;1.69;1;253;;
142240474;Isabella;Manhattan;Chelsea;Entire home/apt;230;5;5;20/06/2019;0.21;1;5;;
39939372;Parish;Brooklyn;Bushwick;Private room;65;20;0;;;1;0;;
12431341;Klaudia;Brooklyn;Bedford-Stuyvesant;Entire home/apt;149;3;3;21/10/2018;0.14;1;0;;
21060836;Laura;Manhattan;Midtown;Entire home/apt;690;3;1;04/09/2017;0.04;2;0;;
142246533;Kat;Manhattan;Upper East Side;Private room;53;12;1;16/08/2017;0.04;1;0;;
31336910;Naa Adjeley;Brooklyn;Vinegar Hill;Private room;245;3;0;;;1;0;;
1822729;Derek;Brooklyn;Williamsburg;Private room;70;4;33;05/03/2019;1.49;2;0;;
6916278;Valentina;Manhattan;East Village;Entire home/apt;275;2;23;09/06/2019;0.99;1;0;;
142263776;Emilie;Manhattan;Harlem;Entire home/apt;113;5;0;;;1;0;;
4777135;Emily;Queens;Long Island City;Private room;56;2;19;27/01/2018;0.81;1;0;;
142268790;David;Queens;Forest Hills;Entire home/apt;268;3;4;16/06/2019;0.19;2;154;;
16329486;Krysta;Brooklyn;Bushwick;Private room;75;12;1;14/12/2017;0.05;1;0;;
57328653;Esther;Manhattan;Midtown;Private room;82;15;3;29/04/2019;1.02;2;0;;
31480299;Rachel;Brooklyn;Fort Greene;Private room;65;1;10;05/11/2017;0.45;1;0;;
15899162;Nichole;Brooklyn;Greenpoint;Entire home/apt;71;7;10;23/09/2018;0.51;1;0;;
121612198;Maura;Brooklyn;Canarsie;Private room;89;1;9;19/05/2019;0.38;4;334;;
113295877;Jonathan;Staten Island;Tompkinsville;Private room;59;3;26;22/06/2019;1.11;3;351;;
75777937;Funmilade;Brooklyn;Williamsburg;Private room;50;1;3;06/08/2017;0.13;1;0;;
53630880;Cindy;Brooklyn;Crown Heights;Entire home/apt;100;5;6;31/12/2018;0.25;1;0;;
59764159;Shakeria;Manhattan;Harlem;Private room;55;3;1;24/08/2017;0.04;1;0;;
142312133;Ella;Queens;Forest Hills;Entire home/apt;69;2;51;05/01/2019;2.15;1;0;;
131767309;K;Manhattan;Two Bridges;Private room;35;1;2;01/01/2018;0.11;1;0;;
29750315;Myles;Manhattan;West Village;Private room;108;3;3;31/08/2017;0.13;1;0;;
19474504;Zam;Brooklyn;Bedford-Stuyvesant;Entire home/apt;100;1;3;08/09/2017;0.13;1;0;;
121612198;Maura;Brooklyn;Canarsie;Private room;75;1;11;13/06/2019;0.48;4;347;;
24559370;Gabrielle;Manhattan;Washington Heights;Entire home/apt;99;3;11;26/08/2018;0.47;2;0;;
48851196;Ilya;Brooklyn;Williamsburg;Private room;80;25;0;;;1;0;;
27559992;Sarah;Brooklyn;Clinton Hill;Entire home/apt;158;2;97;19/06/2019;4.19;1;28;;
41827222;Michael;Brooklyn;Bedford-Stuyvesant;Private room;50;1;5;25/08/2017;0.21;2;0;;
14680684;Catherine;Manhattan;West Village;Entire home/apt;250;5;5;05/11/2018;0.27;1;0;;
2612106;Emil;Brooklyn;Williamsburg;Private room;100;5;0;;;1;0;;
142442839;Elizabeth;Manhattan;Upper West Side;Entire home/apt;299;3;57;30/06/2019;2.57;1;116;;
16547637;Sarah;Manhattan;East Village;Private room;65;2;1;15/08/2017;0.04;1;0;;
9851499;Diana;Manhattan;Upper West Side;Entire home/apt;175;1;0;;;1;0;;
9215302;Diana;Brooklyn;Prospect-Lefferts Gardens;Entire home/apt;90;2;6;31/08/2017;0.26;1;0;;
74314960;Cristina;Brooklyn;Bedford-Stuyvesant;Private room;120;2;82;23/06/2019;3.52;2;0;;
142483517;Andy;Brooklyn;Greenpoint;Entire home/apt;150;3;27;13/06/2019;1.22;1;25;;
63235915;Shen;Queens;Long Island City;Private room;61;3;1;01/08/2017;0.04;1;0;;
11307033;Devon;Manhattan;East Village;Private room;175;1;68;12/05/2019;2.89;2;22;;
142078178;Melody;Brooklyn;Crown Heights;Entire home/apt;150;2;1;30/07/2017;0.04;1;0;;
142486709;Antonia;Queens;Astoria;Private room;80;3;35;08/06/2019;1.50;1;154;;
142465460;Yvette;Brooklyn;East New York;Entire home/apt;100;14;27;16/06/2019;1.67;1;81;;
318899;Krystal;Staten Island;West Brighton;Entire home/apt;75;1;9;07/06/2019;0.45;1;175;;
139259102;Celeste;Manhattan;Midtown;Private room;500;1;1;01/01/2018;0.05;2;0;;
142502018;Steve;Queens;Elmhurst;Entire home/apt;115;7;4;19/09/2018;0.18;1;0;;
3666809;Mercy;Manhattan;East Village;Private room;150;1;6;09/04/2018;0.36;1;0;;
27468780;Maja;Queens;Astoria;Entire home/apt;110;4;6;11/06/2019;0.30;1;0;;
3006848;Joannie;Manhattan;Hell's Kitchen;Private room;160;2;2;20/08/2017;0.09;1;0;;
142516320;Saimon;Manhattan;East Village;Entire home/apt;230;5;1;28/09/2018;0.11;1;0;;
3841371;Catherine;Queens;Astoria;Entire home/apt;120;2;2;26/08/2017;0.09;1;0;;
60370951;Emanuella;Queens;Astoria;Entire home/apt;110;2;33;20/06/2019;1.49;2;305;;
135731332;Sky;Brooklyn;Sunset Park;Entire home/apt;80;3;46;16/06/2019;2.19;1;195;;
14408045;Alex;Manhattan;Murray Hill;Entire home/apt;199;3;27;26/10/2018;1.21;1;0;;
134284480;Tiiu;Manhattan;Hell's Kitchen;Entire home/apt;280;3;92;27/06/2019;4.13;1;69;;
56256469;Steven;Manhattan;Lower East Side;Entire home/apt;140;3;4;04/09/2017;0.17;1;0;;
31883068;Will;Brooklyn;Bedford-Stuyvesant;Private room;50;7;8;16/04/2019;0.34;1;188;;
105075265;Richard;Brooklyn;Bedford-Stuyvesant;Private room;40;1;0;;;1;0;;
10595388;Victoria;Brooklyn;Crown Heights;Entire home/apt;200;1;25;01/07/2019;1.07;1;2;;
5173627;Tara;Brooklyn;Brooklyn Heights;Entire home/apt;1095;2;24;24/03/2019;1.01;1;240;;
14898658;Chadanut;Brooklyn;Kensington;Private room;56;1;58;01/01/2019;2.48;11;16;;
62258958;Kusang;Queens;East Elmhurst;Private room;80;1;27;18/12/2018;1.19;1;95;;
3309814;Monica;Brooklyn;Bushwick;Entire home/apt;154;3;0;;;1;0;;
6026276;Janelle;Brooklyn;Greenpoint;Private room;63;7;0;;;1;0;;
23299635;Illyse;Brooklyn;Williamsburg;Private room;125;2;0;;;1;0;;
